Occurrence,Entry,Stop_Loss,Take_Profit,Result,Balance,Symbol
2024-06-27 05:45:00,1161.9,1175.254,1095.130000000001,SL,1415,Volatility 100 Index
2024-06-29 19:10:00,1278.19,1290.3999999999999,1217.140000000001,SL,1400,Volatility 100 Index
2024-07-02 00:35:00,1204.84,1211.0219999999997,1173.930000000001,SL,1385,Volatility 100 Index
2024-07-03 01:30:00,1323.86,1340.1729999999998,1242.2950000000005,SL,1370,Volatility 100 Index
2024-07-04 17:05:00,1407.09,1425.988,1312.5999999999992,SL,1355,Volatility 100 Index
2024-07-08 12:20:00,1699.06,1715.472,1616.9999999999998,SL,1340,Volatility 100 Index
2024-07-09 17:55:00,1711.76,1724.2779999999998,1649.170000000001,TP,1415,Volatility 100 Index
2024-07-10 12:35:00,1668.29,1695.053,1534.4749999999992,SL,1400,Volatility 100 Index
2024-07-10 14:10:00,1667.91,1678.184,1616.5400000000006,SL,1385,Volatility 100 Index
2024-07-10 15:00:00,1625.99,1639.608,1557.9000000000003,TP,1460,Volatility 100 Index
2024-07-17 01:55:00,1690.37,1702.822,1628.11,SL,1445,Volatility 100 Index
2024-07-17 15:55:00,1657.68,1678.2830000000001,1554.6649999999997,SL,1430,Volatility 100 Index
2024-07-20 08:50:00,1829.47,1845.4859999999999,1749.3900000000008,Pending,1430,Volatility 100 Index
2024-01-02 20:10:00,10992.52,11014.553,10882.355000000003,SL,485,Drift Switch Index 30
2024-01-03 01:45:00,10946.13,10986.819,10742.684999999998,SL,470,Drift Switch Index 30
2024-01-11 00:05:00,10333.02,10371.025000000001,10142.994999999995,SL,455,Drift Switch Index 30
2024-01-28 20:45:00,11612.05,11652.794,11408.329999999996,TP,530,Drift Switch Index 30
2024-01-29 20:35:00,11400.06,11447.283,11163.945,SL,515,Drift Switch Index 30
2024-02-06 19:35:00,11447.62,11500.331999999999,11184.060000000012,Pending,515,Drift Switch Index 30
2024-02-08 03:45:00,11216.03,11238.701000000001,11102.675,TP,590,Drift Switch Index 30
2024-02-08 05:55:00,11213.03,11243.445,11060.955000000005,TP,665,Drift Switch Index 30
2024-02-14 00:40:00,10797.59,10825.299,10659.044999999996,Pending,665,Drift Switch Index 30
2024-02-19 13:10:00,10373.19,10403.11,10223.59,SL,650,Drift Switch Index 30
2024-03-02 22:00:00,10144.17,10164.96,10040.220000000005,SL,635,Drift Switch Index 30
2024-03-07 02:35:00,10092.19,10118.029,9962.995,TP,710,Drift Switch Index 30
2024-03-11 18:25:00,10184.62,10258.122000000001,9817.109999999999,TP,785,Drift Switch Index 30
2024-03-15 01:20:00,9698.43,9732.882,9526.170000000004,SL,770,Drift Switch Index 30
2024-03-17 06:30:00,9926.66,9949.221,9813.855000000001,SL,755,Drift Switch Index 30
2024-04-01 08:50:00,10116.33,10139.694000000001,9999.509999999993,SL,740,Drift Switch Index 30
2024-04-02 13:15:00,10050.42,10091.823999999999,9843.400000000007,SL,725,Drift Switch Index 30
2024-04-10 08:05:00,9519.51,9554.347,9345.325000000003,TP,800,Drift Switch Index 30
2024-04-10 10:05:00,9513.02,9540.85,9373.87,SL,785,Drift Switch Index 30
2024-05-13 22:45:00,10134.67,10173.753,9939.254999999997,TP,860,Drift Switch Index 30
2024-05-16 13:00:00,10030.3,10053.476999999999,9914.415,SL,845,Drift Switch Index 30
2024-05-17 22:10:00,9924.16,10012.523,9482.345000000003,TP,920,Drift Switch Index 30
2024-05-21 17:50:00,9345.31,9407.690999999999,9033.405000000002,SL,905,Drift Switch Index 30
2024-05-25 14:05:00,8945.19,8979.587,8773.205000000005,SL,890,Drift Switch Index 30
2024-06-20 07:20:00,9930.56,9961.954,9773.589999999998,SL,875,Drift Switch Index 30
2024-06-30 18:20:00,9962.56,10013.413,9708.294999999995,Pending,875,Drift Switch Index 30
2024-07-12 19:00:00,9234.88,9262.6,9096.279999999993,SL,860,Drift Switch Index 30
2024-07-14 11:15:00,9064.37,9101.957,8876.435000000003,SL,845,Drift Switch Index 30
2024-07-17 06:10:00,9328.52,9355.899,9191.625000000005,Pending,845,Drift Switch Index 30
2024-01-06 06:40:00,8072.93,8175.912,7558.02,SL,485,Volatility 75 (1s) Index
2024-01-17 17:35:00,8605.79,8688.576,8191.86000000001,SL,470,Volatility 75 (1s) Index
2024-01-19 20:00:00,8614.79,8672.859,8324.445000000003,TP,545,Volatility 75 (1s) Index
2024-01-22 17:45:00,8236.34,8317.355,7831.265000000003,SL,530,Volatility 75 (1s) Index
2024-01-25 00:55:00,8237.88,8308.291,7885.824999999999,SL,515,Volatility 75 (1s) Index
2024-01-25 08:30:00,8149.57,8315.329,7320.775,SL,500,Volatility 75 (1s) Index
2024-01-31 09:05:00,8022.36,8148.419999999999,7392.060000000002,SL,485,Volatility 75 (1s) Index
2024-02-04 12:50:00,9819.53,9883.715,9498.605000000003,TP,560,Volatility 75 (1s) Index
2024-02-05 10:15:00,9485.76,9634.623,8741.445000000003,SL,545,Volatility 75 (1s) Index
2024-02-18 08:35:00,7920.99,8043.860000000001,7306.639999999996,SL,530,Volatility 75 (1s) Index
2024-02-23 03:30:00,7028.97,7069.252000000001,6827.559999999995,TP,605,Volatility 75 (1s) Index
2024-02-23 14:50:00,7032.08,7121.630999999999,6584.325000000003,SL,590,Volatility 75 (1s) Index
2024-02-25 23:45:00,5817.16,5883.424000000001,5485.839999999995,SL,575,Volatility 75 (1s) Index
2024-02-27 05:25:00,5782.33,5822.325999999999,5582.350000000004,SL,560,Volatility 75 (1s) Index
2024-03-01 05:25:00,5530.2,5584.782,5257.289999999998,TP,635,Volatility 75 (1s) Index
2024-03-03 08:00:00,5486.79,5559.0599999999995,5125.440000000002,SL,620,Volatility 75 (1s) Index
2024-03-26 10:30:00,7710.65,7820.088999999999,7163.455000000003,SL,605,Volatility 75 (1s) Index
2024-03-26 13:25:00,7628.73,7757.749,6983.634999999998,SL,590,Volatility 75 (1s) Index
2024-03-30 05:20:00,7741.82,7898.031,6960.7649999999985,SL,575,Volatility 75 (1s) Index
2024-04-04 09:40:00,8377.69,8469.309,7919.595000000007,TP,650,Volatility 75 (1s) Index
2024-04-05 06:45:00,8375.58,8443.12,8037.879999999996,TP,725,Volatility 75 (1s) Index
2024-04-10 06:20:00,8087.45,8193.149,7558.955000000002,SL,710,Volatility 75 (1s) Index
2024-04-16 06:55:00,8464.93,8529.511000000002,8142.0249999999905,SL,695,Volatility 75 (1s) Index
2024-04-16 13:15:00,8132.03,8228.994999999999,7647.205000000004,SL,680,Volatility 75 (1s) Index
2024-04-21 13:30:00,8443.93,8525.494999999999,8036.105000000007,SL,665,Volatility 75 (1s) Index
2024-05-15 10:55:00,8559.16,8651.78,8096.059999999996,SL,650,Volatility 75 (1s) Index
2024-05-15 20:55:00,8349.59,8413.643000000002,8029.324999999992,TP,725,Volatility 75 (1s) Index
2024-05-20 01:50:00,8410.89,8456.408,8183.299999999999,SL,710,Volatility 75 (1s) Index
2024-05-26 13:40:00,9783.33,9887.973000000002,9260.11499999999,TP,785,Volatility 75 (1s) Index
2024-05-26 18:10:00,9626.67,9798.896999999999,8765.535000000005,TP,860,Volatility 75 (1s) Index
2024-06-08 10:55:00,8752.98,8867.974,8178.009999999997,SL,845,Volatility 75 (1s) Index
2024-06-18 04:25:00,9318.53,9524.967,8286.345000000001,SL,830,Volatility 75 (1s) Index
2024-07-04 13:15:00,8349.91,8458.304,7807.939999999999,SL,815,Volatility 75 (1s) Index
2024-07-15 20:05:00,8752.89,8839.592,8319.379999999994,SL,800,Volatility 75 (1s) Index
2024-07-19 03:15:00,8463.1,8570.217999999999,7927.5100000000075,Pending,800,Volatility 75 (1s) Index
2024-01-01 22:05:00,6099.92,6125.77,5970.669999999998,SL,485,Drift Switch Index 20
2024-01-04 10:15:00,5924.93,5939.384000000001,5852.659999999997,Pending,485,Drift Switch Index 20
2024-01-05 16:05:00,5695.36,5709.087999999999,5626.720000000004,SL,470,Drift Switch Index 20
2024-01-06 00:10:00,5709.7,5729.995000000001,5608.224999999995,TP,545,Drift Switch Index 20
2024-01-08 09:05:00,5661.45,5694.5160000000005,5496.119999999996,Pending,545,Drift Switch Index 20
2024-01-09 06:15:00,5549.35,5567.225,5459.975,Pending,545,Drift Switch Index 20
2024-01-11 02:45:00,5446.65,5475.700999999999,5301.395000000002,Pending,545,Drift Switch Index 20
2024-01-11 07:55:00,5412.36,5448.7919999999995,5230.200000000001,Pending,545,Drift Switch Index 20
2024-01-14 12:45:00,5123.12,5150.256999999999,4987.435000000006,SL,530,Drift Switch Index 20
2024-01-15 09:50:00,5101.73,5116.91,5025.829999999998,SL,515,Drift Switch Index 20
2024-01-18 12:45:00,5003.7,5015.58,4944.299999999999,SL,500,Drift Switch Index 20
2024-01-19 13:15:00,4876.58,4890.924,4804.86,SL,485,Drift Switch Index 20
2024-01-20 21:25:00,4764.15,4781.42,4677.799999999997,SL,470,Drift Switch Index 20
2024-01-24 08:50:00,4821.11,4845.375999999999,4699.780000000002,SL,455,Drift Switch Index 20
2024-01-27 14:45:00,4768.33,4777.657999999999,4721.690000000002,SL,440,Drift Switch Index 20
2024-01-30 03:20:00,4702.65,4709.601999999999,4667.890000000003,SL,425,Drift Switch Index 20
2024-02-10 08:10:00,4707.56,4729.505,4597.835000000002,SL,410,Drift Switch Index 20
2024-02-11 10:35:00,4752.75,4765.048000000001,4691.259999999997,SL,395,Drift Switch Index 20
2024-02-12 12:30:00,4714.04,4738.152,4593.48,SL,380,Drift Switch Index 20
2024-02-14 23:50:00,4667.38,4672.836,4640.099999999999,SL,365,Drift Switch Index 20
2024-02-15 19:40:00,4722.31,4733.904,4664.34,SL,350,Drift Switch Index 20
2024-02-15 20:50:00,4718.37,4727.334999999999,4673.545000000004,SL,335,Drift Switch Index 20
2024-02-18 11:10:00,4563.42,4584.386,4458.589999999998,TP,410,Drift Switch Index 20
2024-02-20 07:15:00,4510.14,4519.050000000001,4465.5899999999965,SL,395,Drift Switch Index 20
2024-02-22 04:30:00,4560.55,4584.079000000001,4442.904999999998,TP,470,Drift Switch Index 20
2024-02-22 06:45:00,4575.54,4586.012,4523.180000000001,SL,455,Drift Switch Index 20
2024-02-23 16:30:00,4564.69,4587.602999999999,4450.125000000002,SL,440,Drift Switch Index 20
2024-02-23 19:15:00,4571.65,4585.818,4500.809999999997,SL,425,Drift Switch Index 20
2024-02-28 23:15:00,4826.45,4832.896000000001,4794.219999999996,SL,410,Drift Switch Index 20
2024-03-07 18:30:00,5256.23,5267.405999999999,5200.350000000002,TP,485,Drift Switch Index 20
2024-03-07 19:20:00,5239.94,5246.936,5204.959999999999,TP,560,Drift Switch Index 20
2024-03-16 09:45:00,5158.81,5171.955,5093.085000000003,SL,545,Drift Switch Index 20
2024-03-16 19:30:00,5129.59,5144.660000000001,5054.239999999997,SL,530,Drift Switch Index 20
2024-03-21 12:05:00,5110.57,5120.723,5059.8049999999985,TP,605,Drift Switch Index 20
2024-03-21 18:35:00,5105.98,5134.161999999999,4965.070000000001,SL,590,Drift Switch Index 20
2024-03-23 22:35:00,4964.8,4972.686999999999,4925.365000000006,SL,575,Drift Switch Index 20
2024-03-24 00:25:00,4937.44,4949.925,4875.014999999997,SL,560,Drift Switch Index 20
2024-03-25 04:10:00,4931.75,4953.288,4824.060000000002,SL,545,Drift Switch Index 20
2024-03-28 06:15:00,4898.65,4924.884999999999,4767.475000000001,SL,530,Drift Switch Index 20
2024-03-30 14:55:00,5001.38,5033.3460000000005,4841.549999999998,SL,515,Drift Switch Index 20
2024-03-31 05:55:00,4971.59,4998.1,4839.039999999999,TP,590,Drift Switch Index 20
2024-04-02 09:05:00,4952.66,4969.775999999999,4867.0800000000045,SL,575,Drift Switch Index 20
2024-04-03 10:55:00,4866.3,4880.138,4797.1100000000015,SL,560,Drift Switch Index 20
2024-04-06 09:55:00,4999.92,5008.1810000000005,4958.614999999998,SL,545,Drift Switch Index 20
2024-04-09 08:05:00,5129.31,5150.21,5024.810000000002,TP,620,Drift Switch Index 20
2024-04-12 13:55:00,5179.56,5200.647000000001,5074.124999999998,TP,695,Drift Switch Index 20
2024-04-16 19:15:00,4871.57,4884.539,4806.724999999999,TP,770,Drift Switch Index 20
2024-04-21 21:45:00,4871.96,4882.739999999999,4818.060000000006,SL,755,Drift Switch Index 20
2024-04-22 02:20:00,4810.23,4822.891,4746.924999999999,SL,740,Drift Switch Index 20
2024-04-22 21:20:00,4939.59,4957.025,4852.415000000003,Pending,740,Drift Switch Index 20
2024-04-25 09:20:00,4729.98,4740.572999999999,4677.015,TP,815,Drift Switch Index 20
2024-04-25 22:00:00,4657.53,4685.7119999999995,4516.620000000001,SL,800,Drift Switch Index 20
2024-04-27 03:30:00,4559.71,4578.893999999999,4463.790000000004,TP,875,Drift Switch Index 20
2024-04-27 10:00:00,4542.21,4557.863,4463.944999999999,SL,860,Drift Switch Index 20
2024-04-27 11:05:00,4544.96,4552.506,4507.229999999999,TP,935,Drift Switch Index 20
2024-04-28 18:35:00,4532.07,4543.542999999999,4474.7050000000045,SL,920,Drift Switch Index 20
2024-04-29 00:20:00,4514.14,4528.594,4441.870000000002,SL,905,Drift Switch Index 20
2024-05-11 14:25:00,4733.36,4743.9529999999995,4680.395,SL,890,Drift Switch Index 20
2024-05-14 07:30:00,4659.47,4679.171,4560.965,SL,875,Drift Switch Index 20
2024-05-14 15:25:00,4645.82,4667.721,4536.3150000000005,SL,860,Drift Switch Index 20
2024-05-15 02:00:00,4573.41,4578.503,4547.945000000001,TP,935,Drift Switch Index 20
2024-05-15 04:00:00,4569.64,4574.755000000001,4544.064999999997,TP,1010,Drift Switch Index 20
2024-05-24 18:35:00,4793.01,4804.977999999999,4733.1700000000055,SL,995,Drift Switch Index 20
2024-05-26 08:55:00,4694.36,4706.580999999999,4633.255000000002,SL,980,Drift Switch Index 20
2024-05-26 11:35:00,4673.86,4682.593999999999,4630.190000000002,SL,965,Drift Switch Index 20
2024-05-31 11:35:00,4493.27,4505.986000000001,4429.689999999999,TP,1040,Drift Switch Index 20
2024-06-02 16:10:00,4452.88,4465.497,4389.794999999999,SL,1025,Drift Switch Index 20
2024-06-03 09:45:00,4382.08,4398.888,4298.04,SL,1010,Drift Switch Index 20
2024-06-06 09:05:00,4234.3,4243.826,4186.670000000001,TP,1085,Drift Switch Index 20
2024-06-15 08:50:00,4418.81,4425.3769999999995,4385.975000000005,SL,1070,Drift Switch Index 20
2024-06-16 03:10:00,4427.16,4440.580000000001,4360.059999999995,Pending,1070,Drift Switch Index 20
2024-06-16 07:40:00,4408.66,4442.275999999999,4240.5800000000045,Pending,1070,Drift Switch Index 20
2024-06-24 04:15:00,4002.36,4014.24,3942.960000000002,SL,1055,Drift Switch Index 20
2024-06-26 08:55:00,4003.1,4011.889,3959.154999999999,SL,1040,Drift Switch Index 20
2024-06-27 15:15:00,4009.68,4031.4049999999997,3901.0550000000003,TP,1115,Drift Switch Index 20
2024-07-05 21:25:00,3820.14,3829.303,3774.325,SL,1100,Drift Switch Index 20
2024-07-06 20:10:00,3937.38,3948.545,3881.5550000000003,TP,1175,Drift Switch Index 20
2024-07-07 04:35:00,3910.0,3917.04,3874.8,TP,1250,Drift Switch Index 20
2024-07-07 13:15:00,3854.5,3868.2830000000004,3785.584999999998,SL,1235,Drift Switch Index 20
2024-07-13 12:05:00,3979.9,3991.494,3921.93,SL,1220,Drift Switch Index 20
2024-07-14 18:20:00,4097.56,4114.852000000001,4011.0999999999985,Pending,1220,Drift Switch Index 20
2024-07-14 21:05:00,4083.14,4095.042,4023.6299999999997,TP,1295,Drift Switch Index 20
2024-07-19 12:55:00,4031.56,4040.03,3989.2099999999987,TP,1370,Drift Switch Index 20
2024-01-30 16:55:00,218102.09,223059.669,193314.195,TP,575,Volatility 50 (1s) Index
2024-02-01 22:35:00,215913.96,217308.51799999998,208941.17000000004,SL,560,Volatility 50 (1s) Index
2024-02-07 22:35:00,209785.95,211477.03500000003,201330.5249999999,TP,635,Volatility 50 (1s) Index
2024-02-12 01:15:00,205817.45,207257.977,198614.815,TP,710,Volatility 50 (1s) Index
2024-02-12 06:30:00,201758.65,204204.654,189528.62999999992,SL,695,Volatility 50 (1s) Index
2024-02-17 00:35:00,204649.81,206491.111,195443.30499999996,TP,770,Volatility 50 (1s) Index
2024-02-27 01:50:00,193269.77,195259.153,183322.85499999998,SL,755,Volatility 50 (1s) Index
2024-03-07 11:00:00,193445.7,194771.62900000002,186816.055,TP,830,Volatility 50 (1s) Index
2024-03-07 14:35:00,192116.75,193092.62600000002,187237.3699999999,TP,905,Volatility 50 (1s) Index
2024-03-16 18:15:00,180386.76,182911.34800000003,167763.81999999992,SL,890,Volatility 50 (1s) Index
2024-03-18 22:10:00,177418.78,178402.653,172499.41500000004,SL,875,Volatility 50 (1s) Index
2024-03-25 17:20:00,178906.38,180191.378,172481.39000000004,SL,860,Volatility 50 (1s) Index
2024-03-27 08:20:00,172744.34,174600.282,163464.62999999995,SL,845,Volatility 50 (1s) Index
2024-03-30 11:55:00,178576.74,179807.365,172423.615,SL,830,Volatility 50 (1s) Index
2024-04-25 14:55:00,191610.21,192987.24499999997,184725.03500000012,SL,815,Volatility 50 (1s) Index
2024-05-18 19:45:00,249731.75,252032.50999999998,238227.9500000001,SL,800,Volatility 50 (1s) Index
2024-05-25 11:00:00,264492.22,266018.866,256858.98999999993,Pending,800,Volatility 50 (1s) Index
2024-05-26 19:30:00,248530.03,251373.00199999998,234315.1700000001,Pending,800,Volatility 50 (1s) Index
2024-06-07 19:10:00,193535.66,194769.75000000003,187365.20999999988,SL,785,Volatility 50 (1s) Index
2024-07-11 16:15:00,162115.82,163390.37900000002,155743.02499999997,TP,860,Volatility 50 (1s) Index
2024-07-12 23:55:00,160717.42,162080.34200000003,153902.8099999999,SL,845,Volatility 50 (1s) Index
2024-01-04 07:20:00,440655.98,442227.132,432800.22,SL,485,Volatility 25 (1s) Index
2024-01-22 11:50:00,518346.61,520147.145,509343.9349999998,SL,470,Volatility 25 (1s) Index
2024-01-27 04:30:00,533014.69,537736.3739999998,509406.2700000005,SL,455,Volatility 25 (1s) Index
2024-02-07 21:15:00,534650.74,535880.177,528503.5549999998,SL,440,Volatility 25 (1s) Index
2024-02-08 06:50:00,530075.24,532014.694,520377.96999999986,SL,425,Volatility 25 (1s) Index
2024-02-11 22:55:00,512654.32,514011.47800000006,505868.52999999974,SL,410,Volatility 25 (1s) Index
2024-02-16 12:25:00,503319.84,505412.27100000007,492857.6849999998,SL,395,Volatility 25 (1s) Index
2024-02-17 05:20:00,499700.13,502455.971,485920.92499999993,SL,380,Volatility 25 (1s) Index
2024-02-21 05:40:00,513714.41,515192.61199999996,506323.4,SL,365,Volatility 25 (1s) Index
2024-02-26 04:00:00,522497.85,526133.218,504321.0099999999,SL,350,Volatility 25 (1s) Index
2024-03-01 00:30:00,537944.28,539401.1200000001,530660.0799999996,SL,335,Volatility 25 (1s) Index
2024-03-07 01:30:00,553471.43,556917.851,536239.3250000002,SL,320,Volatility 25 (1s) Index
2024-03-09 00:25:00,551923.77,553501.0380000001,544037.4299999998,SL,305,Volatility 25 (1s) Index
2024-03-19 11:50:00,558957.17,562032.4400000002,543580.8199999994,SL,290,Volatility 25 (1s) Index
2024-03-28 21:20:00,559629.15,563945.726,538046.27,SL,275,Volatility 25 (1s) Index
2024-03-29 00:05:00,561745.79,564298.2300000001,548983.5899999997,SL,260,Volatility 25 (1s) Index
2024-04-11 15:40:00,537591.35,539615.966,527468.2699999998,TP,335,Volatility 25 (1s) Index
2024-04-13 14:40:00,534480.09,537032.4639999999,521718.2200000002,SL,320,Volatility 25 (1s) Index
2024-04-28 18:15:00,595179.82,596857.034,586793.7499999998,TP,395,Volatility 25 (1s) Index
2024-05-03 11:20:00,614700.88,618002.4639999999,598192.9600000004,SL,380,Volatility 25 (1s) Index
2024-05-05 17:05:00,613417.86,615527.1869999999,602871.2250000003,TP,455,Volatility 25 (1s) Index
2024-05-11 10:45:00,605996.27,608611.2010000001,592921.6149999995,TP,530,Volatility 25 (1s) Index
2024-05-11 22:50:00,605128.52,611492.372,573309.2600000002,SL,515,Volatility 25 (1s) Index
2024-05-20 06:15:00,594922.89,597448.0500000002,582297.0899999993,SL,500,Volatility 25 (1s) Index
2024-05-23 13:10:00,581409.46,585132.8169999999,562792.6750000002,SL,485,Volatility 25 (1s) Index
2024-05-27 11:45:00,579585.48,581971.732,567654.2200000001,TP,560,Volatility 25 (1s) Index
2024-06-08 11:15:00,620895.78,623726.5420000001,606741.9699999995,TP,635,Volatility 25 (1s) Index
2024-06-09 18:05:00,615772.19,618194.995,603658.1649999997,TP,710,Volatility 25 (1s) Index
2024-06-15 01:50:00,595256.4,598165.284,580711.9800000002,TP,785,Volatility 25 (1s) Index
2024-06-19 20:35:00,604513.81,607342.5480000001,590370.12,SL,770,Volatility 25 (1s) Index
2024-06-20 15:25:00,604387.54,607771.0740000001,587469.8699999995,SL,755,Volatility 25 (1s) Index
2024-07-04 09:35:00,601860.68,604010.1460000001,591113.35,SL,740,Volatility 25 (1s) Index
2024-07-05 03:15:00,590604.08,592320.6079999999,582021.4400000003,SL,725,Volatility 25 (1s) Index
2024-07-05 08:10:00,588559.08,593858.8579999999,562060.1900000003,SL,710,Volatility 25 (1s) Index
2024-07-15 19:10:00,593535.06,595360.1579999999,584409.5700000006,TP,785,Volatility 25 (1s) Index
2024-01-14 18:50:00,4021.827,4089.3010000000004,3684.4569999999994,SL,485,Crash 300 Index
2024-01-19 17:05:00,4353.265,4400.559500000001,4116.792499999996,TP,560,Crash 300 Index
2024-01-24 04:00:00,4382.206,4437.8231,4104.120500000003,SL,545,Crash 300 Index
2024-01-30 12:50:00,3426.906,3484.81,3137.386,SL,530,Crash 300 Index
2024-02-01 19:45:00,3419.355,3471.8657000000003,3156.8014999999987,SL,515,Crash 300 Index
2024-02-04 12:15:00,3466.508,3536.7573,3115.261499999998,TP,590,Crash 300 Index
2024-02-07 19:40:00,3215.505,3266.1567,2962.2465000000007,SL,575,Crash 300 Index
2024-02-10 03:00:00,3413.952,3505.6953,2955.235500000002,SL,560,Crash 300 Index
2024-02-22 00:00:00,3193.45,3216.7909,3076.745499999999,SL,545,Crash 300 Index
2024-02-24 13:30:00,3449.526,3530.6345,3043.9834999999985,TP,620,Crash 300 Index
2024-02-27 05:30:00,3096.001,3152.9887000000003,2811.0624999999995,SL,605,Crash 300 Index
2024-02-27 14:45:00,2760.955,2802.5163,2553.1485000000007,TP,680,Crash 300 Index
2024-02-28 08:45:00,2632.677,2683.6323,2377.9004999999997,SL,665,Crash 300 Index
2024-03-02 18:30:00,2489.219,2531.9496,2275.5660000000007,SL,650,Crash 300 Index
2024-03-23 04:10:00,3714.796,3753.6645,3520.4534999999996,SL,635,Crash 300 Index
2024-04-04 00:30:00,3377.55,3513.9269,2695.6655000000014,SL,620,Crash 300 Index
2024-04-15 08:40:00,2967.679,3033.9661,2636.2435,SL,605,Crash 300 Index
2024-04-16 00:25:00,2961.016,3044.2937000000006,2544.6274999999973,SL,590,Crash 300 Index
2024-04-28 00:40:00,3030.329,3098.2012,2690.968000000001,TP,665,Crash 300 Index
2024-05-30 22:25:00,2414.183,2442.5795000000003,2272.2004999999986,TP,740,Crash 300 Index
2024-06-02 03:35:00,2273.23,2315.0542,2064.109,SL,725,Crash 300 Index
2024-06-11 15:45:00,2827.169,2857.8205000000003,2673.911499999998,SL,710,Crash 300 Index
2024-06-15 19:40:00,3367.947,3402.2098,3196.6330000000003,TP,785,Crash 300 Index
2024-06-15 21:00:00,3377.097,3406.3009,3231.0775000000003,TP,860,Crash 300 Index
2024-06-17 01:40:00,3074.37,3173.8660999999997,2576.8895000000007,SL,845,Crash 300 Index
2024-06-30 18:20:00,3980.224,4080.5385000000006,3478.651499999998,SL,830,Crash 300 Index
2024-07-14 12:25:00,3933.174,3979.2387,3702.8505000000005,Pending,830,Crash 300 Index
2024-07-15 10:05:00,3666.12,3710.3268,3445.0860000000002,TP,905,Crash 300 Index
2024-01-12 00:55:00,85723.05,86013.02100000001,84273.19499999998,SL,485,Jump 10 Index
2024-01-17 02:10:00,86466.18,86754.36899999998,85025.23500000007,SL,470,Jump 10 Index
2024-01-18 02:45:00,86965.96,87191.031,85840.60500000003,SL,455,Jump 10 Index
2024-02-01 17:45:00,87305.43,87709.70199999998,85284.07000000008,SL,440,Jump 10 Index
2024-02-01 21:35:00,87491.01,87632.602,86783.04999999997,SL,425,Jump 10 Index
2024-02-05 07:35:00,86519.67,86698.101,85627.51500000001,SL,410,Jump 10 Index
2024-02-09 00:30:00,86592.26,86861.25399999999,85247.29000000004,TP,485,Jump 10 Index
2024-02-17 22:20:00,85413.35,85582.66200000001,84566.78999999998,SL,470,Jump 10 Index
2024-02-18 04:00:00,85358.05,85623.00700000001,84033.26499999996,SL,455,Jump 10 Index
2024-02-18 07:05:00,85075.48,85146.20999999998,84721.83000000009,TP,530,Jump 10 Index
2024-02-28 23:55:00,86774.08,86877.42500000002,86257.35499999992,SL,515,Jump 10 Index
2024-03-04 11:30:00,89807.3,90040.77500000001,88639.92499999997,SL,500,Jump 10 Index
2024-03-05 06:30:00,89600.13,89799.241,88604.57500000006,SL,485,Jump 10 Index
2024-03-23 17:10:00,89786.63,89952.27900000001,88958.38499999998,SL,470,Jump 10 Index
2024-03-25 06:40:00,88938.84,89103.609,88114.995,SL,455,Jump 10 Index
2024-03-27 09:10:00,89681.2,89885.36,88660.39999999998,SL,440,Jump 10 Index
2024-03-27 18:45:00,89115.43,89235.836,88513.39999999998,SL,425,Jump 10 Index
2024-04-02 15:30:00,86660.18,86807.921,85921.47499999995,TP,500,Jump 10 Index
2024-04-03 11:10:00,86607.22,86726.317,86011.73500000003,SL,485,Jump 10 Index
2024-04-13 12:50:00,86886.78,87021.772,86211.82,SL,470,Jump 10 Index
2024-05-16 09:00:00,92434.97,92541.527,91902.185,SL,455,Jump 10 Index
2024-05-17 09:40:00,92499.27,92664.633,91672.45500000002,TP,530,Jump 10 Index
2024-05-18 12:25:00,91909.15,92070.817,91100.81499999999,TP,605,Jump 10 Index
2024-05-21 01:50:00,91915.03,92146.09599999999,90759.70000000004,SL,590,Jump 10 Index
2024-05-24 22:15:00,92946.66,93054.13,92409.31,TP,665,Jump 10 Index
2024-05-30 05:00:00,92819.95,92938.332,92228.04000000001,SL,650,Jump 10 Index
2024-06-06 15:55:00,92900.59,93146.41799999999,91671.45000000003,SL,635,Jump 10 Index
2024-06-07 15:35:00,92766.24,92998.01000000001,91607.38999999998,SL,620,Jump 10 Index
2024-06-10 19:20:00,91832.25,92018.491,90901.04500000003,SL,605,Jump 10 Index
2024-06-27 11:30:00,97592.6,97780.337,96653.91500000004,TP,680,Jump 10 Index
2024-07-02 06:55:00,97600.83,97804.16500000001,96584.15499999997,TP,755,Jump 10 Index
2024-07-11 00:45:00,96949.79,97087.972,96258.87999999999,SL,740,Jump 10 Index
2024-07-12 08:40:00,97300.39,97517.12299999999,96216.72500000003,SL,725,Jump 10 Index
2024-07-14 07:15:00,98214.67,98418.104,97197.49999999996,Pending,725,Jump 10 Index
2024-07-14 21:20:00,98006.94,98219.57,96943.78999999998,Pending,725,Jump 10 Index
2024-07-20 19:40:00,97805.29,98054.154,96560.96999999999,Running,725,Jump 10 Index
2024-01-02 01:15:00,6590.83,6704.152,6024.219999999999,SL,485,DEX 600 DOWN Index
2024-01-04 05:10:00,6421.47,6475.337,6152.134999999999,SL,470,DEX 600 DOWN Index
2024-01-06 05:20:00,6564.25,6623.991000000001,6265.5449999999955,SL,455,DEX 600 DOWN Index
2024-01-20 21:30:00,5524.37,5567.501,5308.714999999998,SL,440,DEX 600 DOWN Index
2024-01-21 00:05:00,5489.05,5563.597,5116.315000000002,SL,425,DEX 600 DOWN Index
